article_id;essay;emotion;tokens;1-gram;2-gram
320;shame many random act violence country seems every week massacre involving either gun right wing extremist muslim extremist think common either mentally ill people people extremist world view religion;disgust;['shame', 'many', 'random', 'act', 'violence', 'country', 'seems', 'every', 'week', 'massacre', 'involving', 'either', 'gun', 'right', 'wing', 'extremist', 'muslim', 'extremist', 'think', 'common', 'either', 'mentally', 'ill', 'people', 'people', 'extremist', 'world', 'view', 'religion'];['shame', 'many', 'random', 'act', 'violence', 'country', 'seems', 'every', 'week', 'massacre', 'involving', 'either', 'gun', 'right', 'wing', 'extremist', 'muslim', 'extremist', 'think', 'common', 'either', 'mentally', 'ill', 'people', 'people', 'extremist', 'world', 'view', 'religion'];['shame many', 'many random', 'random act', 'act violence', 'violence country', 'country seems', 'seems every', 'every week', 'week massacre', 'massacre involving', 'involving either', 'either gun', 'gun right', 'right wing', 'wing extremist', 'extremist muslim', 'muslim extremist', 'extremist think', 'think common', 'common either', 'either mentally', 'mentally ill', 'ill people', 'people people', 'people extremist', 'extremist world', 'world view', 'view religion']
409;one negative consequence long term war region hospital yemen devastated war disease starting spread among population way control without outside help hope people yemen able find humanitarian aid soon help control spread disease;sadness;['one', 'negative', 'consequence', 'long', 'term', 'war', 'region', 'hospital', 'yemen', 'devastated', 'war', 'disease', 'starting', 'spread', 'among', 'population', 'way', 'control', 'without', 'outside', 'help', 'hope', 'people', 'yemen', 'able', 'find', 'humanitarian', 'aid', 'soon', 'help', 'control', 'spread', 'disease'];['one', 'negative', 'consequence', 'long', 'term', 'war', 'region', 'hospital', 'yemen', 'devastated', 'war', 'disease', 'starting', 'spread', 'among', 'population', 'way', 'control', 'without', 'outside', 'help', 'hope', 'people', 'yemen', 'able', 'find', 'humanitarian', 'aid', 'soon', 'help', 'control', 'spread', 'disease'];['one negative', 'negative consequence', 'consequence long', 'long term', 'term war', 'war region', 'region hospital', 'hospital yemen', 'yemen devastated', 'devastated war', 'war disease', 'disease starting', 'starting spread', 'spread among', 'among population', 'population way', 'way control', 'control without', 'without outside', 'outside help', 'help hope', 'hope people', 'people yemen', 'yemen able', 'able find', 'find humanitarian', 'humanitarian aid', 'aid soon', 'soon help', 'help control', 'control spread', 'spread disease']
25;using trump name make look bad answer know trump good president right let success somebody burned church related donald trump lot family go church think someone used attack attack donald trump make people look like caused;disgust;['using', 'trump', 'name', 'make', 'look', 'bad', 'answer', 'know', 'trump', 'good', 'president', 'right', 'let', 'success', 'somebody', 'burned', 'church', 'related', 'donald', 'trump', 'lot', 'family', 'go', 'church', 'think', 'someone', 'used', 'attack', 'attack', 'donald', 'trump', 'make', 'people', 'look', 'like', 'caused'];['using', 'trump', 'name', 'make', 'look', 'bad', 'answer', 'know', 'trump', 'good', 'president', 'right', 'let', 'success', 'somebody', 'burned', 'church', 'related', 'donald', 'trump', 'lot', 'family', 'go', 'church', 'think', 'someone', 'used', 'attack', 'attack', 'donald', 'trump', 'make', 'people', 'look', 'like', 'caused'];['using trump', 'trump name', 'name make', 'make look', 'look bad', 'bad answer', 'answer know', 'know trump', 'trump good', 'good president', 'president right', 'right let', 'let success', 'success somebody', 'somebody burned', 'burned church', 'church related', 'related donald', 'donald trump', 'trump lot', 'lot family', 'family go', 'go church', 'church think', 'think someone', 'someone used', 'used attack', 'attack attack', 'attack donald', 'donald trump', 'trump make', 'make people', 'people look', 'look like', 'like caused']
127;felt sad turtle habitat temperature rising annually human help think trying contribute increase carbon dioxide consumption stop global warming try help sea turtle going extinct child grandchild see future;sadness;['felt', 'sad', 'turtle', 'habitat', 'temperature', 'rising', 'annually', 'human', 'help', 'think', 'trying', 'contribute', 'increase', 'carbon', 'dioxide', 'consumption', 'stop', 'global', 'warming', 'try', 'help', 'sea', 'turtle', 'going', 'extinct', 'child', 'grandchild', 'see', 'future'];['felt', 'sad', 'turtle', 'habitat', 'temperature', 'rising', 'annually', 'human', 'help', 'think', 'trying', 'contribute', 'increase', 'carbon', 'dioxide', 'consumption', 'stop', 'global', 'warming', 'try', 'help', 'sea', 'turtle', 'going', 'extinct', 'child', 'grandchild', 'see', 'future'];['felt sad', 'sad turtle', 'turtle habitat', 'habitat temperature', 'temperature rising', 'rising annually', 'annually human', 'human help', 'help think', 'think trying', 'trying contribute', 'contribute increase', 'increase carbon', 'carbon dioxide', 'dioxide consumption', 'consumption stop', 'stop global', 'global warming', 'warming try', 'try help', 'help sea', 'sea turtle', 'turtle going', 'going extinct', 'extinct child', 'child grandchild', 'grandchild see', 'see future']
181;shooting good example black people people prosecuted police article gentleman getting retrial since didnt thing basically police lying judge fairly judged discriminated;disgust;['shooting', 'good', 'example', 'black', 'people', 'people', 'prosecuted', 'police', 'article', 'gentleman', 'getting', 'retrial', 'since', 'didnt', 'thing', 'basically', 'police', 'lying', 'judge', 'fairly', 'judged', 'discriminated'];['shooting', 'good', 'example', 'black', 'people', 'people', 'prosecuted', 'police', 'article', 'gentleman', 'getting', 'retrial', 'since', 'didnt', 'thing', 'basically', 'police', 'lying', 'judge', 'fairly', 'judged', 'discriminated'];['shooting good', 'good example', 'example black', 'black people', 'people people', 'people prosecuted', 'prosecuted police', 'police article', 'article gentleman', 'gentleman getting', 'getting retrial', 'retrial since', 'since didnt', 'didnt thing', 'thing basically', 'basically police', 'police lying', 'lying judge', 'judge fairly', 'fairly judged', 'judged discriminated']
295;felt bad reading article ton people losing basically life wild fire destroying farm thing even animal without thing cant proper living buying selling crop animal hope donate organization something help;sadness;['felt', 'bad', 'reading', 'article', 'ton', 'people', 'losing', 'basically', 'life', 'wild', 'fire', 'destroying', 'farm', 'thing', 'even', 'animal', 'without', 'thing', 'cant', 'proper', 'living', 'buying', 'selling', 'crop', 'animal', 'hope', 'donate', 'organization', 'something', 'help'];['felt', 'bad', 'reading', 'article', 'ton', 'people', 'losing', 'basically', 'life', 'wild', 'fire', 'destroying', 'farm', 'thing', 'even', 'animal', 'without', 'thing', 'cant', 'proper', 'living', 'buying', 'selling', 'crop', 'animal', 'hope', 'donate', 'organization', 'something', 'help'];['felt bad', 'bad reading', 'reading article', 'article ton', 'ton people', 'people losing', 'losing basically', 'basically life', 'life wild', 'wild fire', 'fire destroying', 'destroying farm', 'farm thing', 'thing even', 'even animal', 'animal without', 'without thing', 'thing cant', 'cant proper', 'proper living', 'living buying', 'buying selling', 'selling crop', 'crop animal', 'animal hope', 'hope donate', 'donate organization', 'organization something', 'something help']
415;feel couldnt afford help financial help entitled crime victim come system today isnt going help criminal hope government help criminal dangerous activity make world better place;sadness;['feel', 'couldnt', 'afford', 'help', 'financial', 'help', 'entitled', 'crime', 'victim', 'come', 'system', 'today', 'isnt', 'going', 'help', 'criminal', 'hope', 'government', 'help', 'criminal', 'dangerous', 'activity', 'make', 'world', 'better', 'place'];['feel', 'couldnt', 'afford', 'help', 'financial', 'help', 'entitled', 'crime', 'victim', 'come', 'system', 'today', 'isnt', 'going', 'help', 'criminal', 'hope', 'government', 'help', 'criminal', 'dangerous', 'activity', 'make', 'world', 'better', 'place'];['feel couldnt', 'couldnt afford', 'afford help', 'help financial', 'financial help', 'help entitled', 'entitled crime', 'crime victim', 'victim come', 'come system', 'system today', 'today isnt', 'isnt going', 'going help', 'help criminal', 'criminal hope', 'hope government', 'government help', 'help criminal', 'criminal dangerous', 'dangerous activity', 'activity make', 'make world', 'world better', 'better place']
72;wish something could getting hand kind far away u need something international community farmer everywhere killing pest animal interfere farm elephant completely different pest extremely smart hungry honestly wonder come plan feed might sound crazy try study elephant come way communicate idea;joy;['wish', 'something', 'could', 'getting', 'hand', 'kind', 'far', 'away', 'u', 'need', 'something', 'international', 'community', 'farmer', 'everywhere', 'killing', 'pest', 'animal', 'interfere', 'farm', 'elephant', 'completely', 'different', 'pest', 'extremely', 'smart', 'hungry', 'honestly', 'wonder', 'come', 'plan', 'feed', 'might', 'sound', 'crazy', 'try', 'study', 'elephant', 'come', 'way', 'communicate', 'idea'];['wish', 'something', 'could', 'getting', 'hand', 'kind', 'far', 'away', 'u', 'need', 'something', 'international', 'community', 'farmer', 'everywhere', 'killing', 'pest', 'animal', 'interfere', 'farm', 'elephant', 'completely', 'different', 'pest', 'extremely', 'smart', 'hungry', 'honestly', 'wonder', 'come', 'plan', 'feed', 'might', 'sound', 'crazy', 'try', 'study', 'elephant', 'come', 'way', 'communicate', 'idea'];['wish something', 'something could', 'could getting', 'getting hand', 'hand kind', 'kind far', 'far away', 'away u', 'u need', 'need something', 'something international', 'international community', 'community farmer', 'farmer everywhere', 'everywhere killing', 'killing pest', 'pest animal', 'animal interfere', 'interfere farm', 'farm elephant', 'elephant completely', 'completely different', 'different pest', 'pest extremely', 'extremely smart', 'smart hungry', 'hungry honestly', 'honestly wonder', 'wonder come', 'come plan', 'plan feed', 'feed might', 'might sound', 'sound crazy', 'crazy try', 'try study', 'study elephant', 'elephant come', 'come way', 'way communicate', 'communicate idea']
101;climate change extremely worrisome getting worse worse every year something done think start getting rid corporate contribution politician getting rid lobbying world dying think need clearly many people possible many ceo thinking profit system need limit power start focusing health specie planet instead;fear;['climate', 'change', 'extremely', 'worrisome', 'getting', 'worse', 'worse', 'every', 'year', 'something', 'done', 'think', 'start', 'getting', 'rid', 'corporate', 'contribution', 'politician', 'getting', 'rid', 'lobbying', 'world', 'dying', 'think', 'need', 'clearly', 'many', 'people', 'possible', 'many', 'ceo', 'thinking', 'profit', 'system', 'need', 'limit', 'power', 'start', 'focusing', 'health', 'specie', 'planet', 'instead'];['climate', 'change', 'extremely', 'worrisome', 'getting', 'worse', 'worse', 'every', 'year', 'something', 'done', 'think', 'start', 'getting', 'rid', 'corporate', 'contribution', 'politician', 'getting', 'rid', 'lobbying', 'world', 'dying', 'think', 'need', 'clearly', 'many', 'people', 'possible', 'many', 'ceo', 'thinking', 'profit', 'system', 'need', 'limit', 'power', 'start', 'focusing', 'health', 'specie', 'planet', 'instead'];['climate change', 'change extremely', 'extremely worrisome', 'worrisome getting', 'getting worse', 'worse worse', 'worse every', 'every year', 'year something', 'something done', 'done think', 'think start', 'start getting', 'getting rid', 'rid corporate', 'corporate contribution', 'contribution politician', 'politician getting', 'getting rid', 'rid lobbying', 'lobbying world', 'world dying', 'dying think', 'think need', 'need clearly', 'clearly many', 'many people', 'people possible', 'possible many', 'many ceo', 'ceo thinking', 'thinking profit', 'profit system', 'system need', 'need limit', 'limit power', 'power start', 'start focusing', 'focusing health', 'health specie', 'specie planet', 'planet instead']
186;shocking little people care little africa get mentioned news horrific think number victim people harmed wish people could focus ridiculous people getting away huge crisis level genocide history;surprise;['shocking', 'little', 'people', 'care', 'little', 'africa', 'get', 'mentioned', 'news', 'horrific', 'think', 'number', 'victim', 'people', 'harmed', 'wish', 'people', 'could', 'focus', 'ridiculous', 'people', 'getting', 'away', 'huge', 'crisis', 'level', 'genocide', 'history'];['shocking', 'little', 'people', 'care', 'little', 'africa', 'get', 'mentioned', 'news', 'horrific', 'think', 'number', 'victim', 'people', 'harmed', 'wish', 'people', 'could', 'focus', 'ridiculous', 'people', 'getting', 'away', 'huge', 'crisis', 'level', 'genocide', 'history'];['shocking little', 'little people', 'people care', 'care little', 'little africa', 'africa get', 'get mentioned', 'mentioned news', 'news horrific', 'horrific think', 'think number', 'number victim', 'victim people', 'people harmed', 'harmed wish', 'wish people', 'people could', 'could focus', 'focus ridiculous', 'ridiculous people', 'people getting', 'getting away', 'away huge', 'huge crisis', 'crisis level', 'level genocide', 'genocide history']
